business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,url
OPERATIONAL,"{'location': {'lat': 44.0091727, 'lng': -77.1415495}, 'viewport': {'northeast': {'lat': 44.01046107989271, 'lng': -77.14013262010728}, 'southwest': {'lat': 44.00776142010727, 'lng': -77.14283227989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Publow House Retirement Residence,,,ChIJTROYFlPK14kRGbhAUXDH0wc,"{'compound_code': '2V55+M9 Picton, Prince Edward, ON', 'global_code': '87P42V55+M9'}",0.0,ChIJTROYFlPK14kRGbhAUXDH0wc,GOOGLE,"['health', 'point_of_interest', 'establishment']",0,"73 King St, Picton",https://www.google.com/maps/?q=place_id:ChIJTROYFlPK14kRGbhAUXDH0wc
OPERATIONAL,"{'location': {'lat': 44.2232096, 'lng': -76.50074029999999}, 'viewport': {'northeast': {'lat': 44.22455222989272, 'lng': -76.49957327010728}, 'southwest': {'lat': 44.22185257010727, 'lng': -76.50227292989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/lodging-71.png,#909CE1,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hotel_pinlet,Gordon-Brockington House (GordBrock),,"[{'height': 499, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116892503258648831047"">Sarah Witiuk</a>'], 'photo_reference': 'Aap_uEBsvKzSY7erhrL-zNn3DjsrXpNqW6ZQYgLlkZLbVwUJ7VNQIWMQSVbSrGvr7LE3ANGxN21wsUZFenKmJPHWLPxozaNqoILLcsIVskT52U4hQGB7DX9Cx5vMAX2HPF1V9BfLdobgiYbLUAG8lG_xkqhh_a92HGf-GN8Y4yvyFdgxT8zO', 'width': 808}]",ChIJaYCMKQar0kwR27Y1cstO4oU,"{'compound_code': '6FFX+7P Kingston, Ontario', 'global_code': '87P56FFX+7P'}",3.3,ChIJaYCMKQar0kwR27Y1cstO4oU,GOOGLE,"['lodging', 'point_of_interest', 'establishment']",3,"21 Collingwood St, Kingston",https://www.google.com/maps/?q=place_id:ChIJaYCMKQar0kwR27Y1cstO4oU
OPERATIONAL,"{'location': {'lat': 44.2253032, 'lng': -76.4987735}, 'viewport': {'northeast': {'lat': 44.22656222989273, 'lng': -76.49736107010729}, 'southwest': {'lat': 44.22386257010729, 'lng': -76.50006072989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Victoria Hall,,"[{'height': 2160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101806467079820595442"">xiang yang</a>'], 'photo_reference': 'Aap_uEDNx37x4sLVzeS9C3vpAM8ftsVburFrSNjzeu8EAQG9MKVKHo-ZBvZsrplNHWLR7DQtS_7qE0Eq6gibyKZ-XMYnxP0puPmTIcBI3M6mXrAcRud5-iRMWaPAKVgpo_e-o-yPDWkM2gb9MmWfK6Wf4J4WduB-WZr5BnLagG2ttTBOMaMO', 'width': 3840}]",ChIJf2_CBRKr0kwRvrknr1qHxPo,"{'compound_code': '6GG2+4F Kingston, Ontario', 'global_code': '87P56GG2+4F'}",4.3,ChIJf2_CBRKr0kwRvrknr1qHxPo,GOOGLE,"['point_of_interest', 'establishment']",12,"75 Bader Ln, Kingston",https://www.google.com/maps/?q=place_id:ChIJf2_CBRKr0kwRvrknr1qHxPo
OPERATIONAL,"{'location': {'lat': 44.2237124, 'lng': -76.49775489999999}, 'viewport': {'northeast': {'lat': 44.22513947989272, 'lng': -76.49641697010728}, 'southwest': {'lat': 44.22243982010728, 'lng': -76.49911662989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Leggett Hall,{'open_now': True},"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114628186030132833412"">C Z</a>'], 'photo_reference': 'Aap_uEA2Eir9hvnzZh9QKC2rGxcammq55vGNJluYotMpqvQ_4A54n_eJ2wPkmydfPp-2k6_XUieK3FXEpqtvHuSEseaPPlyPYwBeMYdhsJ6O93gl-9O-_Q6Mxqlil3_EHaQkQ5oy82sOGjSocvmx2FLTzdH0QVTx-KQZxTMHe2617ge1Tzvb', 'width': 2592}]",ChIJi781FBur0kwRImqziTdeHLA,"{'compound_code': '6GF2+FV Kingston, Ontario', 'global_code': '87P56GF2+FV'}",5.0,ChIJi781FBur0kwRImqziTdeHLA,GOOGLE,"['point_of_interest', 'establishment']",6,"194 Stuart St, Kingston",https://www.google.com/maps/?q=place_id:ChIJi781FBur0kwRImqziTdeHLA
OPERATIONAL,"{'location': {'lat': 44.2336323, 'lng': -76.4882174}, 'viewport': {'northeast': {'lat': 44.23498232989272, 'lng': -76.48686917010727}, 'southwest': {'lat': 44.23228267010728, 'lng': -76.48956882989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kingston Addiction and Rehabilitation Residence,{'open_now': True},"[{'height': 2011, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117214797520096125869"">A Google User</a>'], 'photo_reference': 'Aap_uEDZCojqXE3BBPe0r9-sKiGxYMvPCnZo4SciIYM15GSZNU4_1soFl8yUZ66hdoFQPH1ykZXl51N31K6Z7lGyZkYknbahdGpAR9SqZ0DY0lchXYT_LpHDrLQmeFtPu4AIXjbJX2MlOVA2y3gL6-4nXCqN4OyOWbYLn9WcOlaHdGpQEWzp', 'width': 2815}]",ChIJAyt8tfur0kwRhICeWMgqpAg,"{'compound_code': '6GM6+FP Kingston, Ontario', 'global_code': '87P56GM6+FP'}",5.0,ChIJAyt8tfur0kwRhICeWMgqpAg,GOOGLE,"['health', 'point_of_interest', 'establishment']",1,"221 Queen St, Kingston",https://www.google.com/maps/?q=place_id:ChIJAyt8tfur0kwRhICeWMgqpAg
OPERATIONAL,"{'location': {'lat': 44.2288954, 'lng': -76.4703476}, 'viewport': {'northeast': {'lat': 44.23026967989272, 'lng': -76.46913312010727}, 'southwest': {'lat': 44.22757002010728, 'lng': -76.47183277989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Fort Champlain,,,ChIJR8MYYvaq0kwRX331imx2Dzc,"{'compound_code': '6GHH+HV Kingston, Ontario', 'global_code': '87P56GHH+HV'}",4.5,ChIJR8MYYvaq0kwRX331imx2Dzc,GOOGLE,"['point_of_interest', 'establishment']",6,"Point Frederick Dr, Kingston",https://www.google.com/maps/?q=place_id:ChIJR8MYYvaq0kwRX331imx2Dzc
OPERATIONAL,"{'location': {'lat': 44.2295104, 'lng': -76.46656039999999}, 'viewport': {'northeast': {'lat': 44.23089107989272, 'lng': -76.46533837010728}, 'southwest': {'lat': 44.22819142010728, 'lng': -76.46803802989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Stone Frigate Military Academy,,,ChIJp3qjovWq0kwRkkxAAjsYSag,"{'compound_code': '6GHM+R9 Kingston, Ontario', 'global_code': '87P56GHM+R9'}",5.0,ChIJp3qjovWq0kwRkkxAAjsYSag,GOOGLE,"['point_of_interest', 'establishment']",3,"Stone Frigate, Point Frederick Dr, Kingston",https://www.google.com/maps/?q=place_id:ChIJp3qjovWq0kwRkkxAAjsYSag
OPERATIONAL,"{'location': {'lat': 44.2318582, 'lng': -76.48889860000001}, 'viewport': {'northeast': {'lat': 44.23317767989272, 'lng': -76.48736727010728}, 'southwest': {'lat': 44.23047802010727, 'lng': -76.49006692989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Elizabeth Cottage,,"[{'height': 2655, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116379143636989712162"">Manuel Rodil</a>'], 'photo_reference': 'Aap_uEBwZP64o7w0aRZ2UcIdmJvkhsnGePyYWPbboyC-xPDzbb1uSRU6lvhVLwE9hVzpmsjS5sfUrQKwza8XgupUFffziTQbhUGY9-ouvlOWOuB2K6UM5d1mob9qMIN9gc9ZOM7Vk95MoEiP3WE2u-wkRn_MExCtgItGWpk7rB-pZkhvFxJl', 'width': 4912}]",ChIJy5WAUACr0kwRKp8fo8c3uUE,"{'compound_code': '6GJ6+PC Kingston, Ontario', 'global_code': '87P56GJ6+PC'}",4.5,ChIJy5WAUACr0kwRKp8fo8c3uUE,GOOGLE,"['health', 'point_of_interest', 'establishment']",2,"251 Brock St, Kingston",https://www.google.com/maps/?q=place_id:ChIJy5WAUACr0kwRKp8fo8c3uUE
OPERATIONAL,"{'location': {'lat': 44.2369212, 'lng': -76.59264929999999}, 'viewport': {'northeast': {'lat': 44.23823037989273, 'lng': -76.59097397010727}, 'southwest': {'lat': 44.23553072010728, 'lng': -76.5936736298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Chartwell Master Care,,,ChIJA00b1hqt0kwRvbLGqQ5ggeY,"{'compound_code': '6CP4+QW Kingston, Ontario', 'global_code': '87P56CP4+QW'}",0.0,ChIJA00b1hqt0kwRvbLGqQ5ggeY,GOOGLE,"['health', 'point_of_interest', 'establishment']",0,"1499 Stoneridge Dr, Kingston",https://www.google.com/maps/?q=place_id:ChIJA00b1hqt0kwRvbLGqQ5ggeY
OPERATIONAL,"{'location': {'lat': 44.2348747, 'lng': -76.5163803}, 'viewport': {'northeast': {'lat': 44.23611142989272, 'lng': -76.51492252010728}, 'southwest': {'lat': 44.23341177010727, 'lng': -76.51762217989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,An Clachan Complex,,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101378872234573206115"">Andrew</a>'], 'photo_reference': 'Aap_uEAsiFrZWBpOuTljcFkEWmzqvk5sEnxk6d1wgFOpnePTf7JkUcmX3K737oF6ZfLY8AuTMKP7M_Wad3GRHck1WECYFlq6VTF1omaYQEwvYYlNq-s4lJffiwYS7lWhJcgGIQhci8Wy8Lp0pbV3VPRj_pjqdboF0FLyV9FKK6xs-AN56HwH', 'width': 1440}]",ChIJr5EZenar0kwRMQVagXbemhY,"{'compound_code': '6FMM+WC Kingston, Ontario', 'global_code': '87P56FMM+WC'}",4.0,ChIJr5EZenar0kwRMQVagXbemhY,GOOGLE,"['point_of_interest', 'establishment']",55,"47 Van Order Dr, Kingston",https://www.google.com/maps/?q=place_id:ChIJr5EZenar0kwRMQVagXbemhY
OPERATIONAL,"{'location': {'lat': 44.40876, 'lng': -76.5991439}, 'viewport': {'northeast': {'lat': 44.41015602989273, 'lng': -76.59769437010729}, 'southwest': {'lat': 44.40745637010728, 'lng': -76.60039402989274}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/civic_building-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/civic-bldg_pinlet,Loughborough Housing Corporation,,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113568635787556470881"">A Google User</a>'], 'photo_reference': 'Aap_uEBtDQzgOQ99k9HNOw9nW0J8Po_MBnM_K3sWtyPN9Sv51X692G4UfRGMArQ_2S5Ye05OuZOeowQg6hIN8ONlIOerUk2JgCSTLNN-jylht0ltxpDPNd-elJnmGu1s0UWEQE0xzfU3VNLbzj0ctfUQp7tdmQBP8BCKpCdzd0JpKY3BgY_O', 'width': 3456}]",ChIJiwTeZ6e70kwRGKWIPCmREvg,"{'compound_code': 'CC52+G8 Sydenham, Ontario', 'global_code': '87P5CC52+G8'}",4.6,ChIJiwTeZ6e70kwRGKWIPCmREvg,GOOGLE,"['local_government_office', 'point_of_interest', 'establishment']",8,"4377 William St, Sydenham",https://www.google.com/maps/?q=place_id:ChIJiwTeZ6e70kwRGKWIPCmREvg
OPERATIONAL,"{'location': {'lat': 44.2306396, 'lng': -76.48426789999999}, 'viewport': {'northeast': {'lat': 44.23203352989272, 'lng': -76.48288302010727}, 'southwest': {'lat': 44.22933387010728, 'lng': -76.4855826798927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Anglesey Holdings Student Housing,{'open_now': True},"[{'height': 960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108391061068814266909"">Anglesey Holdings Student Housing</a>'], 'photo_reference': 'Aap_uEBHdVYvN5QGjxTP0yAsobWAR8cnfbS4jLgcKg6QUZIorEorscd4lc1C81jkNdEFM9rZkE9xDEqv2BkVs1PPwXB5Gy_KYRH2D-2hbpyl7967l8j2LscxBzGdsv_QsA14NakUO8xLe7Af3MauhvqDCkYxfT5EnOH68mK0c1E3EKRfQeVY', 'width': 1280}]",ChIJvSy2rP-q0kwRetdyLKn7988,"{'compound_code': '6GJ8+77 Kingston, Ontario', 'global_code': '87P56GJ8+77'}",5.0,ChIJvSy2rP-q0kwRetdyLKn7988,GOOGLE,"['real_estate_agency', 'lodging', 'point_of_interest', 'establishment']",7,"120 Clarence St, Kingston",https://www.google.com/maps/?q=place_id:ChIJvSy2rP-q0kwRetdyLKn7988
OPERATIONAL,"{'location': {'lat': 44.2240889, 'lng': -76.5000464}, 'viewport': {'northeast': {'lat': 44.22543872989272, 'lng': -76.49869657010728}, 'southwest': {'lat': 44.22273907010727, 'lng': -76.50139622989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,McNeill House,,,ChIJq6qq6Rqr0kwR8yCgEOJT3xA,"{'compound_code': '6FFX+JX Kingston, Ontario', 'global_code': '87P56FFX+JX'}",4.1,ChIJq6qq6Rqr0kwR8yCgEOJT3xA,GOOGLE,"['point_of_interest', 'establishment']",8,Kingston,https://www.google.com/maps/?q=place_id:ChIJq6qq6Rqr0kwR8yCgEOJT3xA
OPERATIONAL,"{'location': {'lat': 44.227819, 'lng': -76.4815637}, 'viewport': {'northeast': {'lat': 44.22924957989272, 'lng': -76.48038207010727}, 'southwest': {'lat': 44.22654992010728, 'lng': -76.48308172989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Landmark Residences,,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111688945165591346095"">mjm15@sympatico.ca</a>'], 'photo_reference': 'Aap_uEA7-ZxkOE68C0WATOiEmscqjOSCCKM1n2nR6HUGRNDdYywn7BFt1rxfFGEtr2xysaA7bmPAAfESj9TVH_bgyl0xp6Zo3ZfqKRLinRwCjSjxPv0DQCSTNjtlAjfIcK3pu_HpbEjQZxg5yFMIPedzPlzmTkvHvIORxYP6EfvCEAOVZ_iG', 'width': 4032}]",ChIJkxR5__uq0kwR_OXISVvpq-I,"{'compound_code': '6GH9+49 Kingston, Ontario', 'global_code': '87P56GH9+49'}",4.0,ChIJkxR5__uq0kwR_OXISVvpq-I,GOOGLE,"['point_of_interest', 'establishment']",4,"165 Ontario St, Kingston",https://www.google.com/maps/?q=place_id:ChIJkxR5__uq0kwR_OXISVvpq-I
OPERATIONAL,"{'location': {'lat': 44.2300015, 'lng': -76.4977339}, 'viewport': {'northeast': {'lat': 44.23126822989272, 'lng': -76.49637867010728}, 'southwest': {'lat': 44.22856857010728, 'lng': -76.49907832989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Harkness International Hall,,,ChIJuQzIdAar0kwR14aFiQPw71Y,"{'compound_code': '6GJ2+2W Kingston, Ontario', 'global_code': '87P56GJ2+2W'}",5.0,ChIJuQzIdAar0kwR14aFiQPw71Y,GOOGLE,"['point_of_interest', 'establishment']",3,"329 Earl St, Kingston",https://www.google.com/maps/?q=place_id:ChIJuQzIdAar0kwR14aFiQPw71Y
OPERATIONAL,"{'location': {'lat': 44.2366414, 'lng': -76.5015636}, 'viewport': {'northeast': {'lat': 44.23809892989271, 'lng': -76.50012667010728}, 'southwest': {'lat': 44.23539927010727, 'lng': -76.50282632989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,6Thirty Private Residences,{'open_now': False},"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108646053235320799854"">John Whittle</a>'], 'photo_reference': 'Aap_uECoa4iVkTvyv37qYg0SGvGR9SEA_VbtSM0ccpkWas-9oBrSKQu9jQjfZJWoRoxuEbTrLELUYJs42XtE6CMXwnGrnZTXoNrdTY5wFBaOLx1t1pUpg92R-GvOhCWZrMU5KbHqFdUI9_2DOrOvt1Duq1PshA18fGmlO0oEsLWr__eXj8QE', 'width': 3024}]",ChIJi9EYMKer0kwRtU4ixn4SIKg,"{'compound_code': '6FPX+M9 Kingston, Ontario', 'global_code': '87P56FPX+M9'}",0.0,ChIJi9EYMKer0kwRtU4ixn4SIKg,GOOGLE,"['point_of_interest', 'establishment']",0,"630 Princess St, Kingston",https://www.google.com/maps/?q=place_id:ChIJi9EYMKer0kwRtU4ixn4SIKg
OPERATIONAL,"{'location': {'lat': 44.2241769, 'lng': -76.4969952}, 'viewport': {'northeast': {'lat': 44.22540707989272, 'lng': -76.49563142010729}, 'southwest': {'lat': 44.22270742010728, 'lng': -76.49833107989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Chown Hall,,,ChIJi4X4deGr0kwROeo0ptEf5kg,"{'compound_code': '6GF3+M6 Kingston, Ontario', 'global_code': '87P56GF3+M6'}",3.0,ChIJi4X4deGr0kwROeo0ptEf5kg,GOOGLE,"['point_of_interest', 'establishment']",2,"175 Stuart St, Kingston",https://www.google.com/maps/?q=place_id:ChIJi4X4deGr0kwROeo0ptEf5kg
OPERATIONAL,"{'location': {'lat': 44.2297077, 'lng': -76.4954144}, 'viewport': {'northeast': {'lat': 44.23105617989272, 'lng': -76.49417442010727}, 'southwest': {'lat': 44.22835652010728, 'lng': -76.49687407989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Queen's Community Housing,{'open_now': False},,ChIJQd2pIwSr0kwRliQ_-vQO_Zg,"{'compound_code': '6GH3+VR Kingston, Ontario', 'global_code': '87P56GH3+VR'}",4.2,ChIJQd2pIwSr0kwRliQ_-vQO_Zg,GOOGLE,"['point_of_interest', 'establishment']",12,"169 University Ave, Kingston",https://www.google.com/maps/?q=place_id:ChIJQd2pIwSr0kwRliQ_-vQO_Zg
OPERATIONAL,"{'location': {'lat': 44.2230273, 'lng': -76.4910869}, 'viewport': {'northeast': {'lat': 44.22422562989272, 'lng': -76.48971592010727}, 'southwest': {'lat': 44.22152597010728, 'lng': -76.49241557989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/school-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/school_pinlet,Waldron Tower,{'open_now': True},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113664309233820834071"">A Google User</a>'], 'photo_reference': 'Aap_uEBvPm5XUfU2aNQyoc43zbA-YWd1bLEZ-j8zu_XWqpemQ4UszIKuYY-RO8tU0o59fBxEufD_OHy3G_wd_pECIhpS-BYx7BZNvXRaWmruF3vQMxMMSNf7VJ_kUbIvstA36TjVR6n6FFabAY8QMmej3r-6H9chlq-6hfDHQ1BXKg61naig', 'width': 4032}]",ChIJ0UHMZx2r0kwRVcfFmQN9If8,"{'compound_code': '6GF5+6H Kingston, Ontario', 'global_code': '87P56GF5+6H'}",4.0,ChIJ0UHMZx2r0kwRVcfFmQN9If8,GOOGLE,"['point_of_interest', 'establishment']",2,"17 King St W, Kingston",https://www.google.com/maps/?q=place_id:ChIJ0UHMZx2r0kwRVcfFmQN9If8
OPERATIONAL,"{'location': {'lat': 44.2452859, 'lng': -76.5481834}, 'viewport': {'northeast': {'lat': 44.24651457989272, 'lng': -76.54681757010728}, 'southwest': {'lat': 44.24381492010728, 'lng': -76.54951722989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kingsdale Chateau,{'open_now': False},"[{'height': 600, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110271795793082186027"">Kingsdale Chateau</a>'], 'photo_reference': 'Aap_uEAZEpEeKUS5e0F3jMoH7t19-lAu84BKOQJ0gx3Fdsq-1j9evPm7LJ6o5mDcNtA_5EgHGRhDzLb3Q_KSN1reKm4UkJFF71_mXqCaaaf-lpboqbAcG5MtT8QzaXCS1JgWu5BcjTMhwyl3aRJY63GQAt2xXww3wEd1ZNatEA_zpRv9ZU1j', 'width': 800}]",ChIJ-fonW2Gs0kwRFRR3wQFrbEs,"{'compound_code': '6FW2+4P Kingston, Ontario', 'global_code': '87P56FW2+4P'}",4.1,ChIJ-fonW2Gs0kwRFRR3wQFrbEs,GOOGLE,"['point_of_interest', 'establishment']",51,"520 Kingsdale Ave, Kingston",https://www.google.com/maps/?q=place_id:ChIJ-fonW2Gs0kwRFRR3wQFrbEs
OPERATIONAL,"{'location': {'lat': 44.2392982, 'lng': -76.5589066}, 'viewport': {'northeast': {'lat': 44.24063977989272, 'lng': -76.55786167010727}, 'southwest': {'lat': 44.23794012010728, 'lng': -76.56056132989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Revera Arbour Heights Long Term Care Home,{'open_now': True},"[{'height': 380, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111418384402909470414"">A Google User</a>'], 'photo_reference': 'Aap_uEDJ5Skb3Bw2kihQ7chUY_KiP147vQdh6AaGR73SHY0htc-pUaD5dSgwfMnz5uvyA4j_qM3klOSNsEzk6Elvw2tr-64nTiG9Ca0pxblOP4-ONw9XJUzgEHoS-gSFCiUxggUf5Rf0RT_X6K3NDUrujmY9OBYuqlpTlqdadPdpBm3bR30X', 'width': 570}]",ChIJ-Yh7cnGt0kwR4YfRuRMNSts,"{'compound_code': '6CQR+PC Kingston, Ontario', 'global_code': '87P56CQR+PC'}",4.3,ChIJ-Yh7cnGt0kwR4YfRuRMNSts,GOOGLE,"['health', 'point_of_interest', 'establishment']",38,"564 Tanner Dr, Kingston",https://www.google.com/maps/?q=place_id:ChIJ-Yh7cnGt0kwR4YfRuRMNSts
OPERATIONAL,"{'location': {'lat': 44.2267951, 'lng': -76.66011809999999}, 'viewport': {'northeast': {'lat': 44.22772412989272, 'lng': -76.65856262010728}, 'southwest': {'lat': 44.22502447010728, 'lng': -76.66126227989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Helen Henderson Care Centre,,"[{'height': 583, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116270030357038128577"">A Google User</a>'], 'photo_reference': 'Aap_uEAgsSuaKeVcvirYgTp7QMdBLRno6ovHMKO6RvpgGCBd4q58RifiRyS1H6JUYDZZt3DAkFFxOCah1-YX6bDVEPLKnamowMm-cHC1gL4iwfjjZ6Mq7DXC63_iHn4CIGAWwB5TE4UvsGKSG57ukmbSgJEfQUPCAkxr4EGfdRT65nA5lFae', 'width': 1024}]",ChIJ59R-Xsiy0kwRmt6PqeEzU7Y,"{'compound_code': '68GQ+PX Amherstview, Loyalist, ON', 'global_code': '87P568GQ+PX'}",3.4,ChIJ59R-Xsiy0kwRmt6PqeEzU7Y,GOOGLE,"['health', 'point_of_interest', 'establishment']",14,"343 Amherst Dr, Amherstview",https://www.google.com/maps/?q=place_id:ChIJ59R-Xsiy0kwRmt6PqeEzU7Y
OPERATIONAL,"{'location': {'lat': 44.2767689, 'lng': -76.7074717}, 'viewport': {'northeast': {'lat': 44.27820697989272, 'lng': -76.70612157010727}, 'southwest': {'lat': 44.27550732010728, 'lng': -76.7088212298927}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Odessa Non Profit Housing Corporation,,,ChIJ9V7L64qz0kwRJaoDFQ83Ni0,"{'compound_code': '77GV+P2 Odessa, Ontario', 'global_code': '87P577GV+P2'}",0.0,ChIJ9V7L64qz0kwRJaoDFQ83Ni0,GOOGLE,"['point_of_interest', 'establishment']",0,"295 Main St, Odessa",https://www.google.com/maps/?q=place_id:ChIJ9V7L64qz0kwRJaoDFQ83Ni0
OPERATIONAL,"{'location': {'lat': 44.2316999, 'lng': -76.525899}, 'viewport': {'northeast': {'lat': 44.23303272989271, 'lng': -76.52476532010726}, 'southwest': {'lat': 44.23033307010727, 'lng': -76.52746497989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Connor Group Homes,,,ChIJSRCdTHqr0kwRnEuZg3cH0cY,"{'compound_code': '6FJF+MJ Kingston, Ontario', 'global_code': '87P56FJF+MJ'}",0.0,ChIJSRCdTHqr0kwRnEuZg3cH0cY,GOOGLE,"['point_of_interest', 'establishment']",0,"325 Portsmouth Ave, Kingston",https://www.google.com/maps/?q=place_id:ChIJSRCdTHqr0kwRnEuZg3cH0cY
