business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,opening_hours,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,url
OPERATIONAL,"{'location': {'lat': 44.2600083, 'lng': -76.5205288}, 'viewport': {'northeast': {'lat': 44.26086937989272, 'lng': -76.51916767010728}, 'southwest': {'lat': 44.25816972010728, 'lng': -76.52186732989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Kingston Ear Institute,{'open_now': False},"[{'height': 275, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117672820123098662365"">A Google User</a>'], 'photo_reference': 'Aap_uEB6uceA28Q4Rh8bl_UgRfo8838tkcOEawH9CRybs0Ktj5f5YfnOIUNlroq0uS5hIzcKZlmatLUyPph6npZy8OzEZWtCRtMnqB21xISCHY4NilcykgE8a1E4O3MNcF2PLJpIPPzOOnb--cd2TOheNLvzygLlszXtyyMS4VQ02ky4bDs6', 'width': 257}]",ChIJ6wA7ryir0kwR2cePjxvUHaE,"{'compound_code': '7F6H+2Q Kingston, Ontario', 'global_code': '87P57F6H+2Q'}",4.0,ChIJ6wA7ryir0kwR2cePjxvUHaE,GOOGLE,"['hospital', 'health', 'point_of_interest', 'establishment']",4,"1473 John Counter Blvd Suite 101, Kingston",https://www.google.com/maps/?q=place_id:ChIJ6wA7ryir0kwR2cePjxvUHaE
OPERATIONAL,"{'location': {'lat': 44.2405047, 'lng': -76.5121716}, 'viewport': {'northeast': {'lat': 44.24199527989272, 'lng': -76.51089107010729}, 'southwest': {'lat': 44.23929562010728, 'lng': -76.51359072989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Downtown Animal Hospital,{'open_now': False},"[{'height': 480, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112638644921138059335"">Downtown Animal Hospital</a>'], 'photo_reference': 'Aap_uEBRfh5RWftxMJzf8IwzVsoHOcOm6YVCg_0C_MHqsOH5fwY0vTcYsujVCyy33miiw8scjAo2O4LAb2FqDwH58YR4Alf9x8JAyGDzQJqpOsot4Jco_ISRBlq1pDkNIumjsMvx5YAUSlekpifiUHD8fEbXw5-hu4ZMhKdRB_Zg2Ops8Hy_', 'width': 640}]",ChIJW1neq56r0kwRsruu4EqnxQE,"{'compound_code': '6FRQ+64 Kingston, Ontario', 'global_code': '87P56FRQ+64'}",4.6,ChIJW1neq56r0kwRsruu4EqnxQE,GOOGLE,"['hospital', 'veterinary_care', 'health', 'point_of_interest', 'store', 'establishment']",105,"16 Bath Rd #1a, Kingston",https://www.google.com/maps/?q=place_id:ChIJW1neq56r0kwRsruu4EqnxQE
OPERATIONAL,"{'location': {'lat': 44.2244296, 'lng': -76.4947878}, 'viewport': {'northeast': {'lat': 44.22575122989273, 'lng': -76.49342907010728}, 'southwest': {'lat': 44.22305157010728, 'lng': -76.49612872989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kingston General Hospital (north side of Stuart),,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113664309233820834071"">A Google User</a>'], 'photo_reference': 'Aap_uEBzJ7U4GBUpY3UQP9ijVO0nA1K6ioaYJOJ-B45kgoRfsG6ontzLHzxCwuFh6eeDxlwAUk06Y8P51dvPq6vJVTf-7U93FI18N5HffvIJ7PabLynA32-5bt0rAm8F-PsELURSd0JbpGgUYLdh3NAIB1w8iQ_YO9q_b1mqey9vNRbseK2R', 'width': 3024}]",ChIJj3BEsRyr0kwRAuxdas-rbTs,"{'compound_code': '6GF4+Q3 Kingston, Ontario', 'global_code': '87P56GF4+Q3'}",5.0,ChIJj3BEsRyr0kwRAuxdas-rbTs,GOOGLE,"['transit_station', 'point_of_interest', 'establishment']",2,Kingston,https://www.google.com/maps/?q=place_id:ChIJj3BEsRyr0kwRAuxdas-rbTs
OPERATIONAL,"{'location': {'lat': 44.2762618, 'lng': -76.57381339999999}, 'viewport': {'northeast': {'lat': 44.27757137989273, 'lng': -76.57223812010727}, 'southwest': {'lat': 44.27487172010729, 'lng': -76.57493777989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Kingston Regional Pet Hospital,{'open_now': True},"[{'height': 439, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115916282611961239533"">Jenn</a>'], 'photo_reference': 'Aap_uEDr5qjhmgKjU3hq8iiqbPXF4eoIVc412J-3wAoCNUZRJl7On17Mtpl9K91Q4GHt2p0R_9x1agXCgbPLT68h0DztZu9PerqCJE5xPAST5pcL9VTZeFdpgVerPU0GnBx7NfAIjUNw7M9AHXbAzlhbk8iMrJZm0OaUHFnVtmgl1X-sB91Y', 'width': 411}]",ChIJmwPvNNet0kwRFNudeiPRBi8,"{'compound_code': '7CGG+GF Kingston, Ontario', 'global_code': '87P57CGG+GF'}",3.9,ChIJmwPvNNet0kwRFNudeiPRBi8,GOOGLE,"['veterinary_care', 'point_of_interest', 'establishment']",177,"1381 Midland Ave, Kingston",https://www.google.com/maps/?q=place_id:ChIJmwPvNNet0kwRFNudeiPRBi8
OPERATIONAL,"{'location': {'lat': 44.2221201, 'lng': -76.493205}, 'viewport': {'northeast': {'lat': 44.22346992989272, 'lng': -76.49185517010729}, 'southwest': {'lat': 44.22077027010728, 'lng': -76.49455482989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/airport-71.png,#10BDFF,https://maps.gstatic.com/mapfiles/place_api/icons/v2/airport_pinlet,Heliport (KHSC Kingston General Hospital),,,ChIJASQ5FWur0kwROZfpOE4vnh0,"{'compound_code': '6GC4+RP Kingston, Ontario', 'global_code': '87P56GC4+RP'}",3.0,ChIJASQ5FWur0kwROZfpOE4vnh0,GOOGLE,"['airport', 'point_of_interest', 'establishment']",1,"King St E, Kingston",https://www.google.com/maps/?q=place_id:ChIJASQ5FWur0kwROZfpOE4vnh0
OPERATIONAL,"{'location': {'lat': 44.224268, 'lng': -76.493194}, 'viewport': {'northeast': {'lat': 44.22577547989272, 'lng': -76.49188352010728}, 'southwest': {'lat': 44.22307582010728, 'lng': -76.49458317989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Orthowood,{'open_now': False},,ChIJl_-j1hyr0kwRWnMuL91U_eo,"{'compound_code': '6GF4+PP Kingston, Ontario', 'global_code': '87P56GF4+PP'}",5.0,ChIJl_-j1hyr0kwRWnMuL91U_eo,GOOGLE,"['health', 'point_of_interest', 'establishment']",1,"Kingston General Hospital, 76 Stuart St, Kingston",https://www.google.com/maps/?q=place_id:ChIJl_-j1hyr0kwRWnMuL91U_eo
OPERATIONAL,"{'location': {'lat': 44.2487068, 'lng': -76.5725021}, 'viewport': {'northeast': {'lat': 44.25018192989272, 'lng': -76.57132697010728}, 'southwest': {'lat': 44.24748227010728, 'lng': -76.57402662989273}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,Kingston Medical Centre,{'open_now': False},"[{'height': 1936, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113215061116661620816"">A Google User</a>'], 'photo_reference': 'Aap_uEAouquzn8Df-y0MWRRmZYXYBhFxDxXM6-f0TKukBZyI8490YdTebUbYxMpo_vAlewsTW9T_DB-LwOq0ZTIzXWVYYuESCOS-4AQ1fxCSdswjOjTqHGQjhbLHfvFuB2ZiG1x-fPKmancw_fca5FKDKXFj5TLeRmHgfuA3gFZalG0cqQna', 'width': 2592}]",ChIJfcKUmFOs0kwRfrklVW6THLA,"{'compound_code': '6CXG+FX Kingston, Ontario', 'global_code': '87P56CXG+FX'}",2.6,ChIJfcKUmFOs0kwRfrklVW6THLA,GOOGLE,"['hospital', 'doctor', 'health', 'point_of_interest', 'establishment']",5,"725 Arlington Park Pl, Kingston",https://www.google.com/maps/?q=place_id:ChIJfcKUmFOs0kwRfrklVW6THLA
OPERATIONAL,"{'location': {'lat': 44.2389389, 'lng': -76.5072666}, 'viewport': {'northeast': {'lat': 44.24031052989272, 'lng': -76.50605857010727}, 'southwest': {'lat': 44.23761087010728, 'lng': -76.50875822989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/hospital-71.png,#F88181,https://maps.gstatic.com/mapfiles/place_api/icons/v2/hospital-H_pinlet,"KMA DENTIST - P. Kobilov, doctor of dental surgery",{'open_now': False},,ChIJqZ_VYZ-r0kwR0OLcPIH91Ek,"{'compound_code': '6FQV+H3 Kingston, Ontario', 'global_code': '87P56FQV+H3'}",5.0,ChIJqZ_VYZ-r0kwR0OLcPIH91Ek,GOOGLE,"['hospital', 'health', 'point_of_interest', 'establishment']",1,"792-806 Princess St, Kingston",https://www.google.com/maps/?q=place_id:ChIJqZ_VYZ-r0kwR0OLcPIH91Ek
OPERATIONAL,"{'location': {'lat': 44.2305143, 'lng': -76.48321039999999}, 'viewport': {'northeast': {'lat': 44.23198197989272, 'lng': -76.48182722010728}, 'southwest': {'lat': 44.22928232010727, 'lng': -76.48452687989271}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,Adult Eating Disorder Clinic,,,ChIJKSdVA_-q0kwRhrc2rlY_9D0,"{'compound_code': '6GJ8+6P Kingston, Ontario', 'global_code': '87P56GJ8+6P'}",0.0,ChIJKSdVA_-q0kwRhrc2rlY_9D0,GOOGLE,"['health', 'point_of_interest', 'establishment']",0,"166 Brock St, Kingston",https://www.google.com/maps/?q=place_id:ChIJKSdVA_-q0kwRhrc2rlY_9D0
OPERATIONAL,"{'location': {'lat': 44.2390851, 'lng': -76.5364881}, 'viewport': {'northeast': {'lat': 44.24027037989271, 'lng': -76.53511927010729}, 'southwest': {'lat': 44.23757072010727, 'lng': -76.53781892989272}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,#7B9EB0,https://maps.gstatic.com/mapfiles/place_api/icons/v2/generic_pinlet,VCA Canada Beardall Animal Hospital,{'open_now': False},"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116480539464325361483"">Don Head</a>'], 'photo_reference': 'Aap_uEAl7H3Puqor_EbIbo5iUXAH7KgazmvIXZ8VzP8OEzD4u_-U6-x3MFoA7n0I--BGq79A9wUTJlHBCUyay57DLH7oe_pzMKzwwR5Mqnco4Bu-YikS6JcThqTLv0j6xYnoNl6JjDJoJX1zvZyx5icgwdaGVGByjmnx37z7zCqO4GPZRKlf', 'width': 4032}]",ChIJYxtUoICs0kwRAXMmIGH7sC4,"{'compound_code': '6FQ7+JC Kingston, Ontario', 'global_code': '87P56FQ7+JC'}",4.2,ChIJYxtUoICs0kwRAXMmIGH7sC4,GOOGLE,"['veterinary_care', 'point_of_interest', 'establishment']",110,"393 Bath Rd, Kingston",https://www.google.com/maps/?q=place_id:ChIJYxtUoICs0kwRAXMmIGH7sC4
